Time/s,Azimuth/deg,Zenith/deg
40521,291.56,38.855
40522,291.55,41.617
40523,291.6,44.188
40524,291.69,46.603
40525,290.39,38.839
40526,290.32,41.62
40527,290.31,44.207
40528,290.35,46.636
40529,289.22,38.824
40530,289.09,41.623
40531,289.03,44.226
40532,289.02,46.668
40533,288.05,38.812
40534,287.86,41.627
40535,287.74,44.244
40536,287.68,46.698
40537,286.88,38.802
40538,286.63,41.632
40539,286.46,44.261
40540,286.35,46.727
40541,285.71,38.794
40542,285.39,41.637
40543,285.17,44.278
40544,285.01,46.753
40545,284.54,38.789
40546,284.16,41.644
40547,283.88,44.294
40548,283.68,46.778
40549,283.37,38.786
40550,282.93,41.651
40551,282.6,44.31
40552,282.34,46.801
40553,282.19,38.786
40554,281.7,41.659
40555,281.31,44.325
40556,281.01,46.822
40557,281.02,38.787
40558,280.46,41.668
40559,280.03,44.34
40560,279.68,46.842
40561,279.85,38.792
40562,279.23,41.677
40563,278.74,44.353
40564,278.34,46.859
40565,278.68,38.798
40566,278,41.688
40567,277.45,44.367
40568,277.01,46.875
40569,277.51,38.807
40570,276.77,41.699
40571,276.17,44.38
40572,275.67,46.889
40573,276.33,38.818
40574,275.53,41.711
40575,274.88,44.392
40576,274.34,46.901
40577,275.16,38.832
40578,274.3,41.723
40579,273.6,44.403
40580,273.01,46.912
40581,273.98,38.848
40582,273.07,41.737
40583,272.31,44.414
40584,271.68,46.92
40585,272.81,38.866
40586,271.83,41.751
40587,271.03,44.425
40588,270.34,46.927
40589,271.63,38.887
40590,270.6,41.766
40591,269.74,44.434
40592,269.01,46.932
40593,270.45,38.91
40594,269.36,41.782
40595,268.46,44.444
40596,267.68,46.935
40597,269.27,38.936
40598,268.13,41.799
40599,267.17,44.452
40600,266.35,46.937
40601,268.09,38.963
40602,266.89,41.816
40603,265.89,44.461
40604,265.02,46.936
40605,266.91,38.994
40606,265.66,41.834
40607,264.6,44.468
40608,263.69,46.934
40609,265.73,39.026
40610,264.42,41.853
40611,263.32,44.475
40612,262.36,46.93
40613,264.55,39.061
40614,263.18,41.873
40615,262.03,44.481
40616,261.03,46.925
40617,263.36,39.098
40618,261.95,41.893
40619,260.75,44.487
40620,259.71,46.917
40621,262.17,39.137
40622,260.71,41.915
40623,259.46,44.493
40624,258.38,46.908
40625,260.99,39.179
40626,259.47,41.937
40627,258.18,44.497
40628,257.05,46.897
40629,259.8,39.222
40630,258.23,41.959
40631,256.9,44.501
40632,255.73,46.885
40633,258.61,39.268
40634,256.99,41.983
40635,255.61,44.505
40636,254.4,46.87
40637,257.41,39.316
40638,255.76,42.007
40639,254.33,44.508
40640,253.08,46.854
40641,256.22,39.366
40642,254.52,42.032
40643,253.05,44.511
40644,251.76,46.837
40645,255.03,39.419
40646,253.28,42.057
40647,251.77,44.513
40648,250.43,46.817
40649,253.83,39.473
40650,252.04,42.084
40651,250.48,44.514
40652,249.11,46.796
40653,252.63,39.53
40654,250.79,42.111
40655,249.2,44.515
40656,247.79,46.774
40657,251.43,39.588
40658,249.55,42.139
40659,247.92,44.516
40660,246.47,46.749
40661,250.22,39.649
40662,248.31,42.167
40663,246.64,44.516
40664,245.16,46.724
40665,249.02,39.711
40666,247.07,42.196
40667,245.36,44.515
40668,243.84,46.696
40669,247.81,39.776
40670,245.82,42.226
40671,244.08,44.514
40672,242.52,46.667
40673,246.61,39.842
40674,244.58,42.256
40675,242.8,44.512
40676,241.21,46.637
40677,245.39,39.91
40678,243.34,42.288
40679,241.52,44.51
40680,239.9,46.605
40681,244.18,39.981
40682,242.09,42.319
40683,240.24,44.508
40684,238.58,46.571
40685,242.97,40.052
40686,240.84,42.352
40687,238.96,44.505
40688,237.27,46.536
40689,241.75,40.126
40690,239.6,42.385
40691,237.69,44.502
40692,235.96,46.499
40693,240.53,40.201
40694,238.35,42.418
40695,236.41,44.498
40696,234.65,46.461
40697,239.31,40.278
40698,237.1,42.452
40699,235.13,44.494
40700,233.35,46.422
40701,238.09,40.357
40702,235.85,42.487
40703,233.86,44.489
40704,232.04,46.381
40705,236.86,40.437
40706,234.6,42.523
40707,232.58,44.484
40708,230.74,46.339
40709,235.64,40.519
40710,233.35,42.559
40711,231.3,44.478
40712,229.43,46.296
40713,234.41,40.602
40714,232.1,42.595
40715,230.03,44.472
40716,228.13,46.251
40717,233.18,40.687
40718,230.85,42.632
40719,228.75,44.466
40720,226.83,46.205
40721,231.94,40.773
40722,229.6,42.67
40723,227.48,44.46
40724,225.53,46.158
40725,230.71,40.86
40726,228.35,42.708
40727,226.21,44.453
40728,224.23,46.109
40729,229.47,40.949
40730,227.1,42.746
40731,224.93,44.445
40732,222.94,46.059
40733,228.23,41.039
40734,225.84,42.785
40735,223.66,44.437
40736,221.64,46.008
40737,226.99,41.13
40738,224.59,42.825
40739,222.39,44.429
40740,220.35,45.956
40741,225.74,41.223
40742,223.33,42.865
40743,221.12,44.421
40744,219.06,45.903
40745,224.5,41.316
40746,222.07,42.905
40747,219.84,44.412
40748,217.77,45.849
40749,223.25,41.411
40750,220.82,42.946
40751,218.57,44.403
40752,216.48,45.793
40753,222,41.507
40754,219.56,42.987
40755,217.3,44.394
40756,215.2,45.737
40757,220.74,41.604
40758,218.3,43.029
40759,216.03,44.385
40760,213.91,45.68
40761,219.49,41.701
40762,217.04,43.071
40763,214.77,44.375
40764,212.63,45.621
40765,218.23,41.8
40766,215.78,43.113
40767,213.5,44.365
40768,211.35,45.562
40769,216.97,41.899
40770,214.52,43.156
40771,212.23,44.355
40772,210.07,45.502
40773,215.71,41.999
40774,213.26,43.199
40775,210.96,44.344
40776,208.79,45.441
40777,214.44,42.1
40778,212,43.242
40779,209.7,44.334
40780,207.52,45.379
40781,213.18,42.202
40782,210.73,43.286
40783,208.43,44.323
40784,206.24,45.316
40785,211.91,42.304
40786,209.47,43.33
40787,207.16,44.312
40788,204.97,45.253
40789,210.64,42.407
40790,208.21,43.374
40791,205.9,44.3
40792,203.7,45.189
40793,209.37,42.51
40794,206.94,43.419
40795,204.63,44.289
40796,202.43,45.124
40797,208.09,42.614
40798,205.68,43.464
40799,203.37,44.278
40800,201.16,45.059
40801,206.81,42.719
40802,204.41,43.509
40803,202.11,44.266
40804,199.9,44.993
40805,205.54,42.823
40806,203.14,43.554
40807,200.85,44.254
40808,198.64,44.926
40809,204.25,42.928
40810,201.87,43.599
40811,199.58,44.242
40812,197.38,44.859
40813,202.97,43.034
40814,200.6,43.645
40815,198.32,44.231
40816,196.12,44.792
40817,201.69,43.14
40818,199.33,43.691
40819,197.06,44.219
40820,194.86,44.724
40821,200.4,43.245
40822,198.06,43.737
40823,195.8,44.207
40824,193.6,44.656
40825,199.11,43.351
40826,196.79,43.783
40827,194.54,44.194
40828,192.35,44.587
40829,197.82,43.458
40830,195.52,43.829
40831,193.28,44.182
40832,191.1,44.518
40833,196.53,43.564
40834,194.25,43.876
40835,192.02,44.17
40836,189.85,44.449
40837,195.23,43.67
40838,192.98,43.922
40839,190.77,44.158
40840,188.6,44.379
40841,193.94,43.776
40842,191.7,43.969
40843,189.51,44.146
40844,187.35,44.309
40845,192.64,43.882
40846,190.43,44.015
40847,188.25,44.134
40848,186.11,44.24
40849,191.34,43.988
40850,189.15,44.062
40851,187,44.122
40852,184.87,44.17
40853,190.04,44.094
40854,187.88,44.109
40855,185.74,44.11
40856,183.63,44.1
40857,188.73,44.2
40858,186.6,44.155
40859,184.48,44.098
40860,182.39,44.03
40861,187.43,44.305
40862,185.32,44.202
40863,183.23,44.087
40864,181.15,43.96
40865,186.12,44.41
40866,184.04,44.249
40867,181.98,44.075
40868,179.92,43.89
40869,184.81,44.515
40870,182.76,44.295
40871,180.72,44.063
40872,178.69,43.82
40873,183.5,44.619
40874,181.49,44.342
40875,179.47,44.052
40876,177.46,43.75
40877,182.19,44.723
40878,180.21,44.389
40879,178.22,44.041
40880,176.23,43.681
40881,180.88,44.827
40882,178.92,44.435
40883,176.97,44.03
40884,175,43.612
40885,179.56,44.93
40886,177.64,44.481
40887,175.71,44.019
40888,173.77,43.543
40889,178.25,45.032
40890,176.36,44.528
40891,174.46,44.008
40892,172.55,43.475
40893,176.93,45.134
40894,175.08,44.574
40895,173.21,43.998
40896,171.33,43.406
40897,175.61,45.235
40898,173.8,44.62
40899,171.96,43.988
40900,170.11,43.339
40901,174.29,45.336
40902,172.51,44.666
40903,170.71,43.978
40904,168.89,43.272
40905,172.97,45.436
40906,171.23,44.712
40907,169.46,43.968
40908,167.68,43.205
40909,171.65,45.535
40910,169.94,44.757
40911,168.22,43.958
40912,166.46,43.139
40913,170.32,45.633
40914,168.66,44.803
40915,166.97,43.949
40916,165.25,43.073
40917,169,45.731
40918,167.37,44.848
40919,165.72,43.94
40920,164.04,43.008
40921,167.67,45.827
40922,166.09,44.893
40923,164.47,43.932
40924,162.83,42.944
40925,166.34,45.923
40926,164.8,44.937
40927,163.23,43.924
40928,161.62,42.881
40929,165.01,46.018
40930,163.51,44.982
40931,161.98,43.916
40932,160.42,42.818
40933,163.68,46.112
40934,162.22,45.026
40935,160.74,43.908
40936,159.21,42.757
40937,162.35,46.205
40938,160.93,45.07
40939,159.49,43.901
40940,158.01,42.696
40941,161.02,46.297
40942,159.65,45.114
40943,158.25,43.894
40944,156.81,42.636
40945,159.68,46.388
40946,158.36,45.157
40947,157,43.888
40948,155.61,42.577
40949,158.35,46.477
40950,157.07,45.2
40951,155.76,43.882
40952,154.41,42.519
40953,157.01,46.566
40954,155.78,45.243
40955,154.51,43.876
40956,153.22,42.462
40957,155.67,46.653
40958,154.49,45.286
40959,153.27,43.871
40960,152.02,42.406
40961,154.34,46.74
40962,153.19,45.328
40963,152.03,43.866
40964,150.83,42.352
40965,153,46.825
40966,151.9,45.37
40967,150.78,43.862
40968,149.63,42.298
40969,151.66,46.909
40970,150.61,45.411
40971,149.54,43.858
40972,148.44,42.246
40973,150.32,46.991
40974,149.32,45.452
40975,148.3,43.855
40976,147.25,42.195
40977,148.98,47.073
40978,148.03,45.493
40979,147.06,43.852
40980,146.07,42.145
40981,147.64,47.153
40982,146.73,45.533
40983,145.81,43.85
40984,144.88,42.097
40985,146.29,47.232
40986,145.44,45.573
40987,144.57,43.848
40988,143.69,42.05
40989,144.95,47.309
40990,144.15,45.613
40991,143.33,43.847
40992,142.51,42.005
40993,143.61,47.385
40994,142.85,45.652
40995,142.09,43.846
40996,141.32,41.961
40997,142.26,47.459
40998,141.56,45.69
40999,140.85,43.846
41000,140.14,41.918
41001,140.92,47.533
41002,140.26,45.729
41003,139.61,43.846
41004,138.96,41.877
41005,139.57,47.604
41006,138.97,45.766
41007,138.37,43.847
41008,137.77,41.838
41009,138.23,47.675
41010,137.67,45.804
41011,137.13,43.849
41012,136.59,41.8
41013,136.88,47.743
41014,136.38,45.84
41015,135.89,43.851
41016,135.41,41.764
41017,135.54,47.811
41018,135.08,45.877
41019,134.65,43.854
41020,134.23,41.729
41021,134.19,47.876
41022,133.79,45.913
41023,133.41,43.857
41024,133.06,41.697
41025,132.84,47.94
41026,132.49,45.948
41027,132.16,43.861
41028,131.88,41.666
41029,131.5,48.003
41030,131.19,45.983
41031,130.92,43.866
41032,130.7,41.636
41033,130.15,48.064
41034,129.9,46.018
41035,129.68,43.871
41036,129.52,41.609
41037,128.8,48.124
41038,128.6,46.051
41039,128.44,43.877
41040,128.35,41.583
41041,127.45,48.181
41042,127.3,46.085
41043,127.2,43.883
41044,127.17,41.559
41045,126.1,48.238
41046,126.01,46.118
41047,125.96,43.89
41048,125.99,41.538
41049,124.76,48.292
41050,124.71,46.15
41051,124.72,43.898
41052,124.82,41.518
41053,123.41,48.345
41054,123.41,46.182
41055,123.48,43.906
41056,123.64,41.5
41057,122.06,48.397
41058,122.12,46.213
41059,122.24,43.915
41060,122.47,41.484
41061,120.71,48.446
41062,120.82,46.244
41063,121,43.925
41064,121.29,41.469
41065,119.36,48.494
41066,119.52,46.274
41067,119.76,43.936
41068,120.11,41.457
41069,118.01,48.541
41070,118.22,46.304
41071,118.52,43.947
41072,118.94,41.447
41073,116.67,48.585
41074,116.93,46.333
41075,117.28,43.959
41076,117.76,41.439
41077,115.32,48.628
41078,115.63,46.362
41079,116.04,43.971
41080,116.58,41.433
41081,113.97,48.669
41082,114.33,46.39
41083,114.8,43.984
41084,115.41,41.429
41085,112.62,48.709
41086,113.03,46.417
41087,113.56,43.998
41088,114.23,41.428
41089,111.27,48.747
41090,111.74,46.444
41091,112.32,44.013
41092,113.05,41.428
41093,109.93,48.783
41094,110.44,46.471
41095,111.08,44.028
41096,111.87,41.43
41097,108.58,48.817
41098,109.14,46.497
41099,109.83,44.044
41100,110.7,41.435
41101,107.23,48.85
41102,107.85,46.522
41103,108.59,44.061
41104,109.52,41.441
41105,105.89,48.88
41106,106.55,46.546
41107,107.35,44.078
41108,108.34,41.45
41109,104.54,48.91
41110,105.25,46.571
41111,106.11,44.096
41112,107.15,41.461
41113,103.2,48.937
41114,103.95,46.594
41115,104.86,44.115
41116,105.97,41.474
41117,101.85,48.963
41118,102.66,46.617
41119,103.62,44.135
41120,104.79,41.489
41121,100.51,48.986
41122,101.36,46.639
41123,102.38,44.155
41124,103.6,41.507
41125,99.163,49.009
41126,100.07,46.661
41127,101.13,44.176
41128,102.42,41.526
41129,97.819,49.029
41130,98.769,46.682
41131,99.888,44.198
41132,101.23,41.548
41133,96.477,49.048
41134,97.473,46.703
41135,98.643,44.22
41136,100.05,41.572
41137,95.135,49.065
41138,96.177,46.723
41139,97.398,44.243
41140,98.858,41.598
41141,93.793,49.08
41142,94.881,46.743
41143,96.152,44.267
41144,97.668,41.626
41145,92.453,49.094
41146,93.586,46.762
41147,94.906,44.292
41148,96.477,41.656
41149,91.113,49.106
41150,92.291,46.78
41151,93.659,44.317
41152,95.284,41.688
41153,89.774,49.116
41154,90.996,46.798
41155,92.412,44.343
41156,94.09,41.723
41157,88.436,49.124
41158,89.701,46.815
41159,91.165,44.37
41160,92.895,41.76
41161,87.098,49.131
41162,88.406,46.832
41163,89.917,44.397
41164,91.698,41.798
41165,85.762,49.136
41166,87.112,46.848
41167,88.668,44.425
41168,90.499,41.839
41169,84.426,49.14
41170,85.818,46.864
41171,87.419,44.454
41172,89.298,41.882
41173,83.091,49.141
41174,84.525,46.879
41175,86.169,44.483
41176,88.096,41.927
41177,81.758,49.142
41178,83.231,46.894
41179,84.919,44.513
41180,86.892,41.974
41181,80.425,49.14
41182,81.938,46.908
41183,83.668,44.544
41184,85.687,42.023
41185,79.093,49.137
41186,80.646,46.921
41187,82.417,44.575
41188,84.479,42.074
41189,77.763,49.132
41190,79.354,46.934
41191,81.165,44.607
41192,83.27,42.127
41193,76.433,49.126
41194,78.062,46.946
41195,79.912,44.64
41196,82.059,42.182
41197,75.105,49.118
41198,76.77,46.958
41199,78.659,44.674
41200,80.845,42.239
41201,73.777,49.108
41202,75.479,46.97
41203,77.405,44.708
41204,79.63,42.297
41205,72.451,49.097
41206,74.188,46.981
41207,76.151,44.742
41208,78.413,42.358
41209,71.126,49.085
41210,72.898,46.991
41211,74.896,44.777
41212,77.193,42.421
41213,69.803,49.071
41214,71.608,47.001
41215,73.64,44.813
41216,75.972,42.485
41217,68.48,49.055
41218,70.318,47.01
41219,72.384,44.85
41220,74.748,42.551
41221,67.159,49.038
41222,69.029,47.019
41223,71.127,44.887
41224,73.523,42.619
41225,65.839,49.02
41226,67.74,47.028
41227,69.869,44.924
41228,72.295,42.689
41229,64.521,49
41230,66.452,47.036
41231,68.61,44.963
41232,71.065,42.76
41233,63.204,48.978
41234,65.164,47.043
41235,67.351,45.001
41236,69.832,42.833
41237,61.888,48.955
41238,63.877,47.051
41239,66.091,45.041
41240,68.598,42.908
41241,60.573,48.931
41242,62.59,47.057
41243,64.83,45.081
41244,67.361,42.984
41245,59.261,48.906
41246,61.303,47.063
41247,63.569,45.121
41248,66.122,43.062
41249,57.949,48.879
41250,60.017,47.069
41251,62.307,45.162
41252,64.881,43.141
41253,56.639,48.851
41254,58.732,47.075
41255,61.044,45.204
41256,63.637,43.222
41257,55.331,48.821
41258,57.447,47.08
41259,59.781,45.246
41260,62.391,43.304
41261,54.024,48.791
41262,56.163,47.084
41263,58.516,45.288
41264,61.143,43.388
41265,52.719,48.759
41266,54.879,47.088
41267,57.251,45.331
41268,59.893,43.473
41269,51.415,48.726
41270,53.595,47.092
41271,55.985,45.375
41272,58.64,43.56
41273,50.113,48.691
41274,52.312,47.096
41275,54.719,45.419
41276,57.385,43.647
41277,48.812,48.656
41278,51.03,47.099
41279,53.451,45.463
41280,56.128,43.736
41281,47.513,48.619
41282,49.748,47.101
41283,52.183,45.508
41284,54.868,43.827
41285,46.216,48.581
41286,48.467,47.104
41287,50.914,45.553
41288,53.606,43.918
41289,44.921,48.543
41290,47.186,47.106
41291,49.645,45.599
41292,52.342,44.011
41293,43.627,48.503
41294,45.906,47.108
41295,48.374,45.645
41296,51.075,44.104
41297,42.335,48.462
41298,44.626,47.109
41299,47.103,45.691
41300,49.806,44.199
41301,41.044,48.42
41302,43.347,47.11
41303,45.831,45.738
41304,48.535,44.295
41305,39.756,48.377
41306,42.069,47.111
41307,44.558,45.785
41308,47.261,44.392
41309,38.469,48.334
41310,40.791,47.112
41311,43.284,45.833
41312,45.986,44.489
41313,37.184,48.289
41314,39.514,47.112
41315,42.01,45.881
41316,44.708,44.588
41317,35.9,48.244
41318,38.237,47.112
41319,40.735,45.929
41320,43.427,44.687
41321,34.619,48.197
41322,36.961,47.112
41323,39.459,45.978
41324,42.145,44.787
41325,33.339,48.15
41326,35.685,47.112
41327,38.182,46.026
41328,40.86,44.888
41329,32.061,48.103
41330,34.41,47.111
41331,36.905,46.075
41332,39.573,44.989
41333,30.785,48.054
41334,33.135,47.111
41335,35.626,46.125
41336,38.284,45.092
41337,29.511,48.005
41338,31.861,47.11
41339,34.347,46.174
41340,36.993,45.194
41341,28.239,47.955
41342,30.588,47.109
41343,33.068,46.224
41344,35.7,45.298
41345,26.968,47.905
41346,29.315,47.107
41347,31.787,46.274
41348,34.404,45.402
41349,25.7,47.854
41350,28.043,47.106
41351,30.506,46.325
41352,33.107,45.506
41353,24.433,47.802
41354,26.771,47.104
41355,29.224,46.375
41356,31.807,45.611
41357,23.168,47.75
41358,25.5,47.103
41359,27.941,46.426
41360,30.506,45.716
41361,21.905,47.698
41362,24.23,47.101
41363,26.657,46.477
41364,29.202,45.821
41365,20.644,47.645
41366,22.96,47.099
41367,25.373,46.527
41368,27.896,45.927
41369,19.385,47.591
41370,21.69,47.097
41371,24.088,46.579
41372,26.589,46.033
41373,18.128,47.538
41374,20.422,47.095
41375,22.802,46.63
41376,25.279,46.139
41377,16.872,47.484
41378,19.153,47.093
41379,21.515,46.681
41380,23.968,46.246
41381,15.619,47.429
41382,17.886,47.091
41383,20.228,46.733
41384,22.655,46.352
41385,14.367,47.375
41386,16.619,47.089
41387,18.94,46.784
41388,21.339,46.459
41389,13.117,47.32
41390,15.352,47.087
41391,17.652,46.836
41392,20.022,46.565
41393,11.869,47.265
41394,14.086,47.085
41395,16.362,46.887
41396,18.704,46.672
41397,10.623,47.21
41398,12.821,47.082
41399,15.072,46.939
41400,17.383,46.778
41401,9.3792,47.155
41402,11.556,47.08
41403,13.781,46.991
41404,16.061,46.885
41405,8.137,47.1
41406,10.291,47.078
41407,12.49,47.042
41408,14.737,46.991
41409,6.8966,47.045
41410,9.0275,47.076
41411,11.198,47.094
41412,13.411,47.097
41413,5.658,46.99
41414,7.7641,47.074
41415,9.905,47.146
41416,12.084,47.203
41417,4.4213,46.935
41418,6.5013,47.072
41419,8.6116,47.197
41420,10.755,47.308
41421,3.1864,46.88
41422,5.239,47.071
41423,7.3175,47.249
41424,9.4243,47.414
41425,1.9533,46.825
41426,3.9772,47.069
41427,6.0229,47.3
41428,8.0923,47.519
41429,0.72197,46.771
41430,2.7159,47.067
41431,4.7275,47.352
41432,6.7588,47.623
41433,359.49,46.717
41434,1.455,47.066
41435,3.4316,47.403
41436,5.4239,47.727
41437,358.26,46.663
41438,0.19465,47.065
41439,2.1351,47.455
41440,4.0874,47.831
41441,357.04,46.609
41442,358.93,47.064
41443,0.838,47.506
41444,2.7496,47.934
41445,355.81,46.556
41446,357.68,47.063
41447,359.54,47.557
41448,1.4105,48.036
41449,354.59,46.503
41450,356.42,47.062
41451,358.24,47.608
41452,0.069989,48.138
41453,353.37,46.451
41454,355.16,47.062
41455,356.94,47.658
41456,358.73,48.24
41457,352.15,46.399
41458,353.9,47.061
41459,355.64,47.709
41460,357.39,48.34
41461,350.93,46.347
41462,352.64,47.061
41463,354.34,47.759
41464,356.04,48.44
41465,349.72,46.297
41466,351.38,47.061
41467,353.04,47.809
41468,354.7,48.54
41469,348.5,46.246
41470,350.13,47.062
41471,351.74,47.859
41472,353.35,48.638
41473,347.29,46.197
41474,348.87,47.062
41475,350.44,47.909
41476,352,48.736
41477,346.08,46.148
41478,347.62,47.063
41479,349.14,47.959
41480,350.65,48.833
41481,344.87,46.1
41482,346.36,47.065
41483,347.84,48.008
41484,349.3,48.929
41485,343.66,46.053
41486,345.1,47.066
41487,346.53,48.057
41488,347.95,49.024
41489,342.45,46.006
41490,343.85,47.068
41491,345.23,48.106
41492,346.6,49.118
41493,341.25,45.96
41494,342.59,47.07
41495,343.93,48.154
41496,345.25,49.211
41497,340.04,45.916
41498,341.34,47.073
41499,342.62,48.202
41500,343.89,49.304
41501,338.84,45.872
41502,340.09,47.076
41503,341.32,48.25
41504,342.54,49.395
41505,337.64,45.829
41506,338.83,47.079
41507,340.01,48.298
41508,341.18,49.485
41509,336.44,45.787
41510,337.58,47.083
41511,338.71,48.345
41512,339.83,49.574
41513,335.24,45.746
41514,336.33,47.087
41515,337.4,48.392
41516,338.47,49.662
41517,334.04,45.706
41518,335.07,47.091
41519,336.1,48.438
41520,337.11,49.749
41521,332.84,45.668
41522,333.82,47.096
41523,334.79,48.484
41524,335.76,49.835
41525,331.65,45.63
41526,332.57,47.101
41527,333.48,48.53
41528,334.4,49.919
